DD  MM YY HH MM SS NS Lat     EW       Lon  K1     K2     K3     K4     K5     K6     K7     K8     K9    K10    K11    K12    K13    K14    K15    K16    K17   Pres    Tpr    Hum    Thm   Tbrd  Ubat
16  8 10   3 32 52 N  4355908 E 13111488   5842   6950   3639   5692  10032   6768   6739   8924   7282   6585   7768   4899   5497   5327   7932   7467   5051      6      5      4      3      2  3.0
16  8 10   3 33 53 N  4355908 E 13111488   6172   7290   3805   5973  10761   7248   7301   9347   7671   6936   8259   5211   5873   5687   8358   7910   5355      6      5      4      3      2  3.0
16  8 10   3 34 54 N  4355908 E 13111488   6724   7835   4101   6440  12042   8146   8264  10104   8297   7583   9180   5753   6558   6347   9148   8711   5946      6      5      4      3      2  3.0
16  8 10   3 35 55 N  4355908 E 13111488   6854   7937   4164   6538  12360   8373   8519  10315   8480   7759   9447   5900   6749   6534   9370   8933   6098      6      5      4      3      2  3.0
16  8 10   3 36 56 N  4355908 E 13111488   6757   7856   4122   6472  12146   8211   8352  10193   8369   7645   9294   5804   6646   6431   9256   8801   6004      6      5      4      3      2  3.0
16  8 10   3 37 57 N  4355908 E 13111488   6549   7509   3953   6204  12097   8198   8343   9805   8082   7439   9199   5740   6597   6374   9015   8653   5926      6      5      4      3      2  3.0
16  8 10   3 38 58 N  4355908 E 13111488   6611   7638   4016   6307  12077   8167   8322   9952   8211   7515   9215   5747   6586   6373   9094   8687   5932      6      5      4      3      2  3.0
16  8 10   3 39 59 N  4355908 E 13111488   6420   7444   3927   6149  11546   7820   7912   9670   7937   7265   8821   5524   6304   6102   8793   8376   5705      6      5      4      3      2  3.0
16  8 10   3 41  0 N  4355908 E 13111488   5671   6618   3478   5463  10084   6820   6820   8608   7069   6435   7749   4845   5510   5334   7788   7400   5029      6      5      4      3      2  3.0
16  8 10   3 42  1 N  4355908 E 13111488   6418   7468   3911   6147  11595   7829   7934   9686   7982   7278   8841   5528   6323   6114   8799   8406   5720      6      5      4      3      2  3.0
16  8 10   3 43  2 N  4355908 E 13111488   6482   7487   3943   6196  11731   7939   8048   9752   8039   7354   8963   5606   6404   6189   8897   8490   5793      6      5      4      3      2  3.0
16  8 10   3 44  3 N  4355908 E 13111488   6400   7452   3921   6111  11518   7756   7869   9664   7942   7267   8786   5473   6258   6058   8772   8354   5683      6      5      4      3      2  3.0
16  8 10   3 45  4 N  4355908 E 13111488   6445   7484   3942   6177  11576   7821   7905   9719   7983   7293   8854   5533   6317   6102   8814   8398   5712      6      5      4      3      2  3.0
16  8 10   3 46  5 N  4355908 E 13111488   6466   7526   3959   6213  11651   7904   7998   9810   8040   7367   8931   5567   6375   6167   8892   8460   5767      6      5      4      3      2  3.0
16  8 10   3 47  6 N  4355908 E 13111488   5391   6299   3312   5194   9606   6498   6493   8195   6723   6126   7354   4585   5234   5058   7397   7033   4763      6      5      4      3      2  3.0
16  8 10   3 48  7 N  4355908 E 13111488   5995   7014   3657   5732  10684   7179   6869   9056   7411   6752   8145   5051   5767   5581   8156   7747   5270      6      5      4      3      2  3.0
16  8 10   3 49  8 N  4355908 E 13111488   3018   3475   1797   2757   5049   3307   2919   4377   3562   3136   3739   2330   2661   2536   3811   3618   2431      6      5      4      3      2  3.0
16  8 10   3 50  9 N  4355908 E 13111488    537    760    387    571    738    468    360    921    704    573    581    365    392    331    677    613    386      6      5      4      3      2  3.0
16  8 10   3 51 10 N  4355908 E 13111488     19     18     37     16     42      1     39      7      6      0      0      0      0      0      0      0      0      6      5      4      3      2  3.0
16  8 10   3 58 17 N  4355908 E 13111488   5995   7261   3655   5928  11648   7836   7803   9402   7889   7086   8766   5438   6270   6057   8623   8258   5642      6      5      4      3      2  3.0
16  8 10   3 59 18 N  4355908 E 13111488   5442   6397   3302   5257   9964   6694   6467   8287   6798   6247   7611   4726   5424   5239   7547   7199   4900      6      5      4      3      2  3.0
16  8 10   4  0 19 N  4355908 E 13111488   6541   7559   3927   6219  11935   8031   8115   9853   8083   7406   9088   5651   6485   6265   8972   8579   5857      6      5      4      3      2  3.0
16  8 10   4  1 20 N  4355908 E 13111488   6723   7825   4080   6466  12367   8342   8482  10211   8429   7717   9441   5871   6734   6515   9333   8901   6085      6      5      4      3      2  3.0
16  8 10   4  2 21 N  4355908 E 13111488   6787   7836   4103   6484  12491   8479   8622  10242   8415   7752   9552   5924   6826   6601   9390   8986   6148      6      5      4      3      2  3.0
16  8 10   4  3 22 N  4355908 E 13111488   6761   7852   4117   6511  12323   8342   8467  10269   8445   7753   9454   5867   6745   6522   9367   8930   6093      6      5      4      3      2  3.0
16  8 10   4  4 23 N  4355908 E 13111488   6908   8036   4201   6634  12568   8513   8642  10471   8609   7906   9644   5964   6875   6647   9553   9120   6225      6      5      4      3      2  3.0
16  8 10   4  5 24 N  4355908 E 13111488   1720   2093   1098   1683   2842   1799   1896   2645   2060   1880   2135   1322   1490   1396   2247   2094   1387      6      5      4      3      2  3.0
16  8 10   4  6 25 N  4355908 E 13111488    389    547    274    369    417    209    227    610    450    340    303    182    193    126    405    333    215      6      5      4      3      2  3.0
16  8 10   4  7 26 N  4355908 E 13111488   1551   2008    999   1560   2382   1468   1356   2480   1972   1661   1821   1135   1263   1186   1997   1840   1195      6      5      4      3      2  3.0
16  8 10   4  8 27 N  4355908 E 13111488   1800   2378   1186   1854   2753   1623   1399   2931   2380   1972   2108   1312   1458   1379   2364   2143   1393      6      5      4      3      2  3.0
16  8 10   4  9 28 N  4355908 E 13111488   3573   4278   2201   3422   5755   3689   3542   5386   4317   3814   4327   2675   3050   2922   4563   4244   2823      6      5      4      3      2  3.0
16  8 10   4 10 29 N  4355908 E 13111488   3152   3950   1996   3155   5395   3405   3560   5026   4067   3544   4081   2525   2862   2749   4270   4011   2655      6      5      4      3      2  3.0
16  8 10   4 11 30 N  4355908 E 13111488   4907   5692   2960   4615   8496   5573   5473   7340   5934   5367   6402   3943   4545   4375   6478   6136   4139      6      5      4      3      2  3.0
16  8 10   4 12 31 N  4355908 E 13111488   3421   4244   2168   3398   5716   3695   3801   5366   4341   3861   4396   2717   3081   2966   4638   4303   2868      6      5      4      3      2  3.0
16  8 10   4 13 32 N  4355908 E 13111488   4493   5394   2784   4388   7559   4985   4855   6925   5566   4989   5798   3588   4097   3950   5979   5641   3761      6      5      4      3      2  3.0
16  8 10   4 14 33 N  4355908 E 13111488   6724   7869   4133   6528  12200   8267   8366  10295   8458   7759   9399   5796   6693   6475   9354   8912   6057      6      5      4      3      2  3.0
16  8 10   4 15 34 N  4355908 E 13111488   6658   7760   4075   6445  12119   8213   8318  10172   8350   7677   9332   5748   6640   6426   9250   8812   6005      6      5      4      3      2  3.0
16  8 10   4 16 35 N  4355908 E 13111488   6836   7988   4180   6613  12487   8425   8567  10426   8595   7866   9566   5902   6813   6599   9490   9041   6166      6      5      4      3      2  3.0
16  8 10   4 17 36 N  4355908 E 13111488   6775   7846   4126   6525  12451   8416   8557  10322   8510   7794   9544   5903   6799   6581   9436   9017   6155      6      5      4      3      2  3.0
16  8 10   4 18 37 N  4355908 E 13111488   6820   7904   4168   6586  12574   8502   8634  10419   8582   7880   9627   5931   6870   6647   9510   9083   6201      6      5      4      3      2  3.0
16  8 10   4 19 38 N  4355908 E 13111488   6647   7617   4036   6364  12468   8456   8603  10106   8337   7702   9530   5855   6811   6584   9324   8963   6130      6      5      4      3      2  3.0
16  8 10   4 20 39 N  4355908 E 13111488   6138   6945   3677   5750  11430   7706   7886   9191   7498   6922   8605   5277   6170   5948   8376   8088   5528      6      5      4      3      2  3.0
16  8 10   4 21 40 N  4355908 E 13111488   1047   1233    649    913   1394    830    787   1486   1149    967   1024    620    704    626   1163   1027    689      6      5      4      3      2  3.0
16  8 10   4 22 41 N  4355908 E 13111488     41     60     53     39     73     14     51     49     36     20     17     11     11      0     26     20     12      6      5      4      3      2  3.0
16  8 10   4 23 42 N  4355908 E 13111488     19     18     37     17     41      1     39      7      6      0      0      0      0      0      1      0      0      6      5      4      3      2  3.0
16  8 10   4 41 47 N  4355908 E 13111488   4893   5858   3054   4803   8523   5526   5655   7662   6152   5559   6504   3989   4585   4424   6679   6288   4204      6      5      4      3      2  3.0
16  8 10   4 42 48 N  4355908 E 13111488   2137   2846   1422   2216   3350   2032   2165   3585   2807   2420   2596   1597   1789   1704   2881   2625   1709      6      5      4      3      2  3.0
16  8 10   4 43 49 N  4355908 E 13111488   6713   7799   4153   6569  12518   8467   8601  10447   8601   7913   9658   5911   6872   6648   9571   9123   6221      6      5      4      3      2  3.0
16  8 10   4 44 50 N  4355908 E 13111488   6668   7750   4121   6519  12481   8429   8591  10376   8559   7876   9617   5884   6841   6618   9499   9059   6186      6      5      4      3      2  3.0
16  8 10   4 45 51 N  4355908 E 13111488   6645   7720   4128   6527  12423   8434   8550  10370   8519   7850   9593   5858   6822   6600   9487   9049   6162      6      5      4      3      2  3.0
16  8 10   4 46 52 N  4355908 E 13111488   6312   7305   3906   6167  11849   7999   8104   9842   8111   7474   9118   5564   6489   6273   9038   8636   5883      6      5      4      3      2  3.0
16  8 10   4 47 53 N  4355908 E 13111488   6581   7608   4066   6435  12457   8414   8583  10264   8485   7827   9583   5839   6833   6609   9462   9032   6157      6      5      4      3      2  3.0
16  8 10   4 48 54 N  4355908 E 13111488   6506   7450   4005   6327  12401   8403   8534  10099   8341   7723   9528   5823   6799   6572   9358   8981   6139      6      5      4      3      2  3.0
16  8 10   4 49 55 N  4355908 E 13111488   6174   6972   3748   5912  12100   8179   8346   9512   7890   7294   9185   5580   6579   6350   8883   8579   5891      6      5      4      3      2  3.0
16  8 10   4 50 56 N  4355908 E 13111488   5220   5961   3192   5029  10124   6762   6464   8110   6667   6167   7664   4677   5473   5280   7490   7231   4926      6      5      4      3      2  3.0
16  8 10   4 51 57 N  4355908 E 13111488   2344   2730   1449   2257   4391   2790   2523   3600   2950   2643   3204   1970   2308   2185   3222   3088   2066      6      5      4      3      2  3.0
16  8 10   4 52 58 N  4355908 E 13111488   6313   7114   3836   6068  12310   8316   8461   9744   8071   7487   9363   5730   6709   6472   9105   8770   6015      6      5      4      3      2  3.0
16  8 10   4 53 59 N  4355908 E 13111488   6445   7367   3956   6272  12427   8401   8550  10056   8322   7694   9526   5819   6798   6574   9334   8962   6123      6      5      4      3      2  3.0
16  8 10   4 55  0 N  4355908 E 13111488   6570   7570   4055   6444  12530   8465   8608  10290   8513   7854   9642   5889   6872   6651   9499   9101   6208      6      5      4      3      2  3.0
16  8 10   4 56  1 N  4355908 E 13111488   6571   7540   4043   6424  12629   8538   8688  10303   8537   7880   9706   5917   6912   6682   9538   9140   6239      6      5      4      3      2  3.0
16  8 10   4 57  2 N  4355908 E 13111488   6571   7569   4063   6449  12565   8502   8641  10332   8521   7873   9679   5928   6896   6669   9523   9117   6230      6      5      4      3      2  3.0
16  8 10   4 58  3 N  4355908 E 13111488   6594   7586   4078   6481  12648   8551   8691  10372   8577   7917   9722   5950   6921   6697   9578   9176   6259      6      5      4      3      2  3.0
16  8 10   4 59  4 N  4355908 E 13111488   6472   7441   4005   6355  12412   8399   8530  10179   8405   7778   9553   5843   6816   6592   9417   9015   6155      6      5      4      3      2  3.0
16  8 10   5  0  5 N  4355908 E 13111488   6699   7766   4165   6613  12774   8617   8767  10591   8757   8040   9826   6034   7003   6777   9729   9278   6330      6      5      4      3      2  3.0
16  8 10   5  1  6 N  4355908 E 13111488   6525   7565   4066   6446  12406   8403   8540  10312   8487   7838   9571   5865   6810   6593   9484   9047   6166      6      5      4      3      2  3.0
16  8 10   5  2  7 N  4355908 E 13111488   6553   7583   4082   6483  12540   8490   8616  10371   8538   7901   9656   5893   6880   6653   9553   9129   6223      6      5      4      3      2  3.0
16  8 10   5  3  8 N  4355908 E 13111488   6560   7586   4091   6492  12544   8503   8632  10383   8552   7906   9679   5918   6890   6671   9563   9137   6247      6      5      4      3      2  3.0
16  8 10   5  4  9 N  4355908 E 13111488   6523   7511   4065   6455  12592   8523   8652  10328   8522   7882   9674   5898   6902   6672   9549   9130   6245      6      5      4      3      2  3.0
